,movie_title,worldwide_box_office,international_box_office,domestic_box_office
419,Bizim Ã„Â°ÃƒÂ§in Ã…Å¾ampiyon-2018-12-07,6003561.0,6003561.0,
420,Banjara: The Truck Driver-2018-12-07,49757.0,49757.0,
421,Back Roads-2018-12-07,,,
422,AstÃƒÂ©rix: Le secret de la potion magique-2018-12-07,73237594.0,73237594.0,
423,Asher-2018-12-07,,,
424,The Belly of the Whale-2018-12-07,9626.0,9626.0,
425,Apuntes para una pelÃƒÂ­cula de atracos-2018-12-07,12023.0,12023.0,
426,Zapovednik-2018-12-06,166535.0,166535.0,
427,UchÃƒÂ» Sentai KyuurenjÃƒÂ¢ tai SupÃƒÂªsu Sukuwaddo-2018-12-06,60372.0,60372.0,
428,Twiceland-2018-12-06,136516.0,136516.0,
429,Tabaluga-2018-12-06,4835711.0,4835711.0,
430,La prima pietra-2018-12-06,420807.0,420807.0,
431,Sem par nechistikh-2018-12-06,12029.0,12029.0,
432,"Santiago, Italia-2018-12-06",1106813.0,1106813.0,
433,Tueurs-2017-12-08,309477.0,309477.0,
434,Stebuklas-2017-12-08,97649.0,97649.0,
435,"Stars 80, la Suite-2017-12-08",1978927.0,1978927.0,
436,Los sentidos-2017-12-08,1962.0,1962.0,
437,Qi Man Dun Jia-2017-12-15,46263233.0,46139046.0,124187.0
438,Richie-2017-12-08,10815.0,10815.0,
439,All You Need is Love-2018-12-07,3565259.0,3565259.0,
440,The Rape of Recy Taylor-2017-12-08,7729.0,7729.0,
441,Un pueblo hecho canciÃƒÂ³n-2017-12-08,645.0,645.0,
442,The Pirates Of Somalia-2017-12-08,26421.0,26421.0,
443,Santa & Cie-2017-12-08,18481089.0,18481089.0,
444,Ãƒâ€“teki Taraf-2017-12-08,1197507.0,1197507.0,
445,Zhgi!-2017-12-08,313100.0,313100.0,
446,November Criminals-2017-12-08,,,
447,On Adim-2017-12-08,251.0,251.0,
448,National Theatre Live: Young Marx-2017-12-08,716418.0,716418.0,
449,Maide'nin AltÃ„Â±n GÃƒÂ¼nÃƒÂ¼-2017-12-08,2512221.0,2512221.0,
450,Makala-2017-01-01,127277.0,127277.0,
451,Lerd-2017-12-08,915073.0,915073.0,
452,Royal Opera House: The Nutcracker-2017-12-08,1635471.0,1635471.0,
453,The North of Peking-2017-12-08,143865.0,143865.0,
454,Just Getting Started-2017-12-08,6756412.0,686807.0,6069605.0
455,Jia Ru Wang Zi Shui Zhao Le-2017-12-08,828455.0,828455.0,
456,Libenjyeo-2018-12-06,20699.0,20699.0,
457,Llueven Vacas-2017-12-08,4777.0,4777.0,
458,First Kiss-2018-12-06,368097.0,368097.0,
459,Kamen RaidÃƒÂ¢ Heisei JenerÃƒÂªshonzu Fainaru: Birudo ando Eguzeido wizu Rejendo RaidÃƒÂ¢-2017-12-08,10289397.0,10289397.0,
460,Hope of Road-2018-12-06,255779.0,255779.0,
461,ClaraÃ¢â‚¬â„¢s Ghost-2018-12-06,,,
462,AmÃƒÂ¡-2018-12-06,,,
463,Beongaemaenui bimil-2018-12-06,352891.0,352891.0,
464,100 Dinge-2018-12-06,13946006.0,13946006.0,
465,Aquaman-2018-12-21,1143758700.0,808696893.0,335061807.0
466,Jinsei furÃƒÂ»tsu-2018-12-06,471514.0,471514.0,
467,Tyrel-2018-12-05,21456.0,,21456.0
468,Mortal Engines-2018-12-14,85480271.0,69529231.0,15951040.0
469,Running Man-2018-12-05,1264724.0,1264724.0,
470,Life Is A Belief-2018-12-01,173603.0,173603.0,
471,Water Lilies of Monet - The magic of water and light-2018-11-30,546584.0,546584.0,
472,Dog 13-2018-12-04,7448509.0,7448509.0,
473,Waiting For Me In Heaven-2018-11-30,60326.0,60326.0,
474,Until Judge Do Us Apart-2018-11-30,2985.0,2985.0,
475,Vision-2018-11-30,114150.0,114150.0,
476,Tus desperdicios y otros manjares-2018-11-30,127.0,127.0,
477,Slay Belles-2018-12-04,,,
478,I am Evidence-2017-12-08,1145.0,1145.0,
479,"I, Tonya-2017-12-08",53797409.0,23782875.0,30014534.0
480,Hollow in the Land-2017-12-08,,,
481,Gogita's New Life-2017-12-08,3084.0,3084.0,
482,Tiger-2018-11-30,,,
483,Doeorak-2018-12-05,11366235.0,11366235.0,
484,Un Giorno All'Improvviso-2018-11-30,31298.0,31298.0,
485,Gek Van Geluk-2017-12-08,1440342.0,1440342.0,
486,Les Gardiennes-2017-05-04,4167203.0,3989872.0,177331.0
487,From The Ground Up-2017-12-08,,,
488,GalpÃƒÂ³n De MÃƒÂ¡scaras-2017-12-08,374.0,374.0,
489,Forbidden-2017-12-08,1679.0,1679.0,
490,Fukrey Returns-2017-12-08,16101765.0,16101765.0,
491,Fe de Etarras-2017-12-08,12498.0,12498.0,
492,DÃ…Â­vka za baloncheta-2017-12-08,402330.0,402330.0,
493,Ferdinand-2017-12-15,289838913.0,205428533.0,84410380.0
494,Fan Zha Feng Bao-2017-12-08,8595808.0,8595808.0,
495,Destiny: Kamakura Monogatari-2017-12-08,35099354.0,35099354.0,
496,"Cometa El, su Perro y su Mundo-2017-12-08",122916.0,122916.0,
497,Fang Hua-2017-12-15,227089269.0,225197313.0,1891956.0
498,Bullet Head-2017-12-08,153930.0,153930.0,
499,Cemento: El Documental-2017-12-08,4077.0,4077.0,
500,Askeladden Ã¢â‚¬â€œ I Dovregubbens Hall-2017-12-08,292147.0,292147.0,
501,Sermon on the Mount-2017-12-07,357435.0,357435.0,
502,Cho-haeng-2017-12-08,37810.0,37810.0,
503,Surviving Christmas with the Relatives-2018-11-30,36805.0,36805.0,
504,Smart Christmas-2018-11-30,179613.0,179613.0,
505,Sky Stream-2018-11-30,2789574.0,2789574.0,
506,Royal Opera House: The Nutcracker-2018-11-30,1512712.0,1512712.0,
507,Sauver ou pÃƒÂ©rir-2018-11-30,8123617.0,8123617.0,
508,Quinqui Stars-2018-11-30,9409.0,9409.0,
509,Song of Back and Neck-2018-11-30,,,
510,And The Winner IsnÃ¢â‚¬â„¢t-2017-12-08,,,
511,Route 33-2018-11-30,8405.0,8405.0,
512,Plagi Breslau-2018-11-30,112734.0,112734.0,
513,PeopleÃ¢â‚¬â„¢s Republic of Desire-2018-11-30,15241.0,,15241.0
514,Please Remember me-2018-11-30,11350.0,11350.0,
515,Mulai-2018-11-30,31424.0,31424.0,
516,Miriam miente-2018-11-30,785.0,785.0,
517,Louis Theroux: Love Without Limits-2018-11-30,95114.0,95114.0,
518,Legend of Tang Dynasty 2-2018-11-30,45521268.0,45521268.0,
519,Lola et ses frÃƒÂ¨res-2018-11-30,2348186.0,2348186.0,
520,Ovunque proteggimi-2018-11-30,88944.0,88944.0,
521,KidÃ…ï¿½ Senshi Gandamu NT-2018-02-19,5866131.0,5866131.0,
522,Hotel Explotacion: Las Kellys-2018-11-30,300.0,300.0,
523,Hedefim Sensin-2018-11-30,4369198.0,4369198.0,
524,Julia y el zorro-2018-11-30,2901.0,2901.0,
525,Isabelle-2018-11-30,13296.0,13296.0,
526,Head Full of Honey-2018-11-30,138945.0,126595.0,12350.0
527,Fantastic Dream Trip-2018-11-30,49227.0,49227.0,
528,Ghostbox Cowboy-2018-11-30,,,
529,Il Premio-2017-12-06,1184346.0,1184346.0,
530,"Pororo, Dinosaur Island Adventure-2017-12-04",5824076.0,5824076.0,
531,LÃ¢â‚¬â„¢insulte-2017-01-12,3349351.0,2349313.0,1000038.0
532,Dolaonda-2017-12-07,83132.0,83132.0,
533,Wonder Wheel-2017-12-01,13736872.0,12333635.0,1403237.0
534,Wo Yao Xing Fu-2017-12-01,2750684.0,2750684.0,
535,A Woman of No Importance-2017-12-01,483266.0,483266.0,
536,Viraam-2017-12-01,2522.0,2522.0,
537,Vele Hemels Boven de Zevende-2017-12-01,591680.0,591680.0,
538,VerÃƒÂ£o Danado-2017-12-01,4027.0,4027.0,
539,La Villa-2017-12-01,5652066.0,5652066.0,
540,The Tribes of Palos Verdes-2017-12-01,11603.0,,11603.0
541,Ugly Duckling-2017-12-01,177.0,177.0,
542,Umbral-2017-12-01,1188.0,1188.0,
543,Tera Intezaar-2017-12-01,295700.0,295700.0,
544,Touken Ranbu: Hanamaru - Makuai Kaisouroku-2017-12-01,374052.0,374052.0,
545,Tantei wa bar ni iru 3-2017-12-01,5589299.0,5589299.0,
546,Thiruttu Payale 2-2017-12-01,14378.0,14378.0,
547,Soldier Grandpa-2017-12-01,3314.0,3314.0,
548,Solar-2017-12-01,948.0,948.0,
549,Thrill Ride-2017-12-01,2226.0,,2226.0
550,Exterminadores do AlÃƒÂ©m Contra a Loira do Banheiro-2018-11-30,213040.0,213040.0,
551,Fake Partner-2018-11-30,213273.0,213273.0,
552,SinfonÃƒÂ­a en abril-2017-12-01,420.0,420.0,
553,Er Shi Sui-2018-11-30,457137.0,457137.0,
554,Durante la tormenta-2018-11-30,17361796.0,17361796.0,
555,Diamantino-2018-05-24,234960.0,164872.0,70088.0
556,DriverX-2018-11-30,,,
557,Chvilky-2018-11-30,7718.0,7718.0,
558,BorÃƒÂ§-2018-11-30,4618.0,4618.0,
559,Entre dos aguas-2018-11-30,156223.0,156223.0,
560,Bolshoi Ballet: Don Quixote-2018-11-30,89119.0,89119.0,
561,Bi Bei Shang Geng Bei Shang De Gu Shi-2018-03-15,151056221.0,150333552.0,722669.0
562,Blood Brother-2018-11-30,,,
563,Bathtubs Over Broadway-2018-11-30,,,
564,Araghe Sard-2018-11-30,86880.0,86880.0,
565,Behold my Heart-2018-11-30,6180.0,6180.0,
566,2-2018-11-30,6871135.0,6871135.0,
567,Vse ili nichego-2018-11-29,1421636.0,1421636.0,
568,L'uomo che comprÃƒÂ² la luna-2018-11-29,1242952.0,1242952.0,
569,Spitak-2018-11-29,51018.0,51018.0,
570,The Seven Deadly Sins: Prisoners of the Sky-2018-11-29,73439.0,73439.0,
571,Ride-2018-11-29,337046.0,337046.0,
572,Se son rose-2018-11-29,4878325.0,4878325.0,
573,Saem-2018-11-29,19389.0,19389.0,
574,QuÃƒÂ© LeÃƒÂ³n-2018-11-29,,,
575,Provodnik-2018-11-29,471360.0,471360.0,
576,Si tu voyais son coeur-2017-12-01,3700.0,3700.0,
577,Shadowman-2017-12-01,13498.0,,13498.0
578,PÃ…â„¢ÃƒÂ¡nÃƒÂ­ k mÃƒÂ¡nÃƒÂ­-2017-11-24,316507.0,316507.0,
579,Psychopaths-2017-12-01,51075.0,51075.0,
580,Perfectos Desconocidos-2017-12-01,31166312.0,31166312.0,
581,Posoki-2017-12-01,195050.0,195050.0,
582,The Shape of Water-2017-12-01,195790794.0,131931359.0,63859435.0
583,Plonger-2017-12-01,184474.0,184474.0,
584,O Fim da InocÃƒÂªncia-2017-12-01,536807.0,536807.0,
585,Opera De Paris: Don Carlos-2017-12-01,10610.0,10610.0,
586,The New Radical-2017-12-01,,,
587,NiÃƒÂ±ato-2017-12-01,4847.0,4847.0,
588,Mujeres En Foco Film Festival-2017-12-01,2.0,2.0,
589,Maximum Impact-2017-09-28,31806.0,31806.0,
590,METALLICA Quebec Magnetic-2017-12-01,54770.0,54770.0,
591,Love Beats Rhymes-2017-12-01,,,
592,"Love, Cecil-2017-06-29",107940.0,1883.0,106057.0
593,Life & Nothing More-2017-10-24,61248.0,36890.0,24358.0
594,Kvarteto-2017-12-01,231230.0,231230.0,
595,Kolovrat-2017-12-01,10424668.0,10424668.0,
596,KÃƒÂ¶rfez-2017-12-01,7337.0,7337.0,
597,Mao Pai Jian Hu Ren-2017-12-01,278865.0,278865.0,
598,Kill Me Please-2017-12-01,8242805.0,8242805.0,
599,Meow Wolf: Origin Story-2018-11-29,,,
600,Kiwi Christmas-2017-11-17,198807.0,198807.0,
601,Mowgli: Legend of the Jungle-2018-11-29,,,
602,Respect-2018-11-28,15700.0,15700.0,
603,Os ParÃƒÂ§as-2017-12-01,6290388.0,6290388.0,
604,Gukgabudoui Nal-2018-11-28,27519661.0,27519661.0,
605,From the Mountain a Smile-2018-11-28,550000.0,550000.0,
606,Hello Life-2018-11-27,693523.0,693523.0,
607,The Possession of Hannah Grace-2018-11-30,42873730.0,28037556.0,14836174.0
608,Piripkura-2018-11-26,,,
609,Super Kids' Attack-2018-11-24,4979.0,4979.0,
610,Zhong Guo Lan Kui-2018-11-23,2585854.0,2585854.0,
611,Mult v. Kino Vypusk No. 85-2018-11-24,106847.0,106847.0,
612,Doubles vies-2018-05-03,3499472.0,2794553.0,704919.0
613,Write When You Get Work-2018-11-23,,,
614,VendrÃƒÂ¡n lluvias suaves-2018-11-23,2119.0,2119.0,
615,Unidad XV-2018-11-23,3047.0,3047.0,
616,Yomeddine-2018-05-31,81030.0,69722.0,11308.0
617,Thimiru Pudichavan-2018-11-23,2839.0,2839.0,
618,8 Remains-2018-11-24,,,
619,Todas las mujeres que conozco-2018-11-23,3206.0,3206.0,
620,Unga Astrid-2018-11-23,961329.0,840843.0,120486.0
621,Jupiter Holdja-2017-12-01,51741.0,51741.0,
622,Inoperable-2017-12-01,,,
623,KeplerÃ¢â‚¬â„¢s Dream-2017-12-01,,,
624,Judge Zhongkui-2017-12-01,44028.0,44028.0,
625,The Grudge-2017-12-01,886183.0,886183.0,
626,Hagane no Renkinjutsushi-2017-12-01,8053641.0,8053641.0,
627,GeÃƒÂ§miÃ…Å¸teki SÃ„Â±r-2017-12-01,2108.0,2108.0,
628,Gangster Land-2017-12-01,5124.0,5124.0,
629,Firangi-2017-12-01,1623686.0,1623686.0,
630,C'est tout pour moi-2017-12-01,5521370.0,5521370.0,
631,The Eighth Day of a Week-2017-12-01,13739.0,13739.0,
632,Eat Locals-2017-12-01,6560.0,6560.0,
633,Drawing Home-2017-12-01,,,
634,Camino A Marte-2017-12-01,1566750.0,1566750.0,
635,The Disaster Artist-2017-12-01,28717667.0,7597051.0,21120616.0
636,Daisy Winters-2017-12-01,,,
637,Breaking Brooklyn-2017-12-01,,,
638,Dian Di Lian Meng-2017-12-01,638695.0,638695.0,
639,Bolshoi Ballet: The Nutcracker-2017-12-01,250744.0,250744.0,
640,Souvenir The Movie - Mariya Takeuchi Theater Live-2018-11-23,480066.0,480066.0,
641,SuperlÃƒÂ³pez-2018-11-23,15458332.0,15458332.0,
642,Seguimi-2018-11-23,4755.0,4755.0,
643,Save My Dogs-2018-11-23,142235.0,142235.0,
644,Ã…Â irdys-2018-11-23,285883.0,285883.0,
645,Strange Colours-2018-11-23,13810.0,13810.0,
646,The Royal Edinburgh Military Tattoo-2018-11-23,105947.0,105947.0,
647,Rang Panjab-2018-11-23,8965.0,8965.0,
648,Put Ã…Å¾eylere-2018-11-23,16590.0,16590.0,
649,On the Basis of Sex-2018-12-25,38837336.0,14132499.0,24704837.0
650,Qi Pao Xian Sheng-2018-11-23,32405.0,32405.0,
651,Na stojÃƒÂ¡ka v kinÃ„â€º-2018-11-23,5241.0,5241.0,
652,Mimi a LÃƒÂ­za: ZÃƒÂ¡hada vianoÃ„ï¿½nÃƒÂ©ho svetla-2018-11-23,28043.0,28043.0,
653,Pattinapakkam-2018-11-23,17409.0,17409.0,
654,Milosc jest wszystkim-2018-11-23,3053690.0,3053690.0,
655,Nativity Rocks!-2018-11-23,4121839.0,4121839.0,
656,Maniac Tales-2018-11-23,155.0,155.0,
657,Marriage Palace-2018-11-23,34335.0,34335.0,
658,Mauvaises herbes-2018-11-23,3067900.0,3067900.0,
659,El Misterio del Padre PÃƒÂ­o-2018-11-23,178784.0,178784.0,
660,Badsville-2017-12-01,4153.0,,4153.0
661,Big Time-2017-12-01,7347.0,,7347.0
662,Aska Geldik-2017-12-01,2924.0,2924.0,
663,Another Wolfcop-2017-12-01,,,
664,Annadurai-2017-12-01,4121.0,4121.0,
665,Al Desierto-2017-12-01,9644.0,9644.0,
666,Aile ArasÃ„Â±nda-2017-12-01,15665230.0,15665230.0,
667,Alien Invasion: S.U.M.1-2017-12-01,,,
668,32 Pills: My SisterÃ¢â‚¬â„¢s Suicide-2017-12-01,,,
669,Smetto quando voglio - Ad Honorem-2017-11-30,2990409.0,2990409.0,
670,12 jours-2017-03-16,712720.0,710087.0,2633.0
671,Konvert-2017-11-30,139595.0,139595.0,
672,Breathing-2017-11-30,289527.0,289527.0,
673,"Kolobanga. Privet, Internet!-2017-11-30",379371.0,379371.0,
674,A Bad Idea Gone Wrong-2017-11-30,,,
675,Ona-2017-11-30,72909.0,72909.0,
676,Amori Che Non Sanno Stare al Mondo-2017-11-30,371385.0,371385.0,
677,Agagil-2017-11-30,42424.0,42424.0,
678,Naples Ã¢â‚¬Ëœ44-2017-11-29,24616.0,,24616.0
679,Stage V-2016-01-01,,,
680,No Beast So Fierce-2016-01-01,,,
681,VÃ…Â¡echno nebo nic-2016-12-30,1515221.0,1515221.0,
682,La Trilogie Marseillaise-2016-12-30,24787.0,,24787.0
683,Super Kindergarten-2016-12-30,290308.0,290308.0,
684,Slumber-2017-12-01,1046151.0,1046151.0,
685,Vier Gegen die Bank-2016-12-30,9165727.0,9165727.0,
686,She's From Another Planet-2016-12-30,17869.0,17869.0,
687,Pooh - L'ultimo Concerto-2016-12-30,465079.0,465079.0,
688,The London Palladium: The King And I-2018-11-23,2692737.0,2692737.0,
689,Lemonade-2018-11-23,214423.0,208444.0,5979.0
690,Kazokuiro-2018-11-23,1466815.0,1466815.0,
691,Juzni Vetar-2018-11-23,233559.0,233559.0,
692,Jumpman-2018-11-23,18734.0,18734.0,
693,Jaulas-2018-11-23,13587.0,13587.0,
694,Invisible Hands-2018-11-23,1034.0,,1034.0
695,Les Filles du Soleil-2018-04-12,168892.0,161091.0,7801.0
696,Hillbilly-2018-11-23,,,
697,I Used To Be Normal-2018-11-23,4917.0,4917.0,
698,Grandma's Home-2018-11-23,35189.0,35189.0,
699,Ferrante Fever-2018-03-08,14520.0,3383.0,11137.0
700,Zhui bu-2017-11-24,18339343.0,18339343.0,
701,The Favourite-2018-11-23,95872148.0,61505365.0,34366783.0
702,Your Rock-2017-11-25,51747.0,51747.0,
703,Wan Ming Da Shi-2017-11-24,12536.0,12536.0,
704,What Happened in Vegas-2017-11-24,,,
705,"Leal, solo hay una forma de vivir-2018-11-23",1164.0,1164.0,
706,Dragged Across Concrete-2018-03-22,422006.0,422006.0,
707,Tui Li Bi Ji-2017-11-24,1556202.0,1556202.0,
708,Yin Bao Zhe-2017-11-24,7736408.0,7618024.0,118384.0
709,Totem-2017-11-24,51247.0,51247.0,
710,Tierra Firme-2017-11-16,95471.0,95471.0,
711,The Stolen-2017-11-24,27632.0,27632.0,
712,Spirit Touch Seventh Senses-2017-11-24,416698.0,416698.0,
713,Shakespeare's Globe Live: King Lear-2017-11-24,5121.0,5121.0,
714,Sofichka-2017-11-24,2617.0,2617.0,
715,El Sereno-2017-11-24,4418.0,4418.0,
716,Poilsiautojai: Pavydo Ã…Â¾aidynÃ„â€”s-2017-11-24,332020.0,332020.0,
717,Soy tu karma-2017-11-24,11547.0,11547.0,
718,#Starvecrow-2017-11-24,795.0,795.0,
719,Mental Madhilo-2017-11-24,3436.0,3436.0,
720,Medzi nami-2017-11-24,2696.0,2696.0,
721,La Noche Mas FrÃƒÂ¬a-2017-11-24,13472.0,13472.0,
722,Ni Hao Feng Zi-2016-12-30,2197630.0,2197630.0,
723,Morg-2017-11-24,22846.0,22846.0,
724,Long Live Bulgaria-2017-11-24,920.0,920.0,
725,Na mlecnom putu-2016-12-30,1034643.0,1034643.0,
726,NasÃ„Â±l Yani-2016-12-30,17280.0,17280.0,
727,Motor Mitraan Di-2016-12-30,21148.0,21148.0,
728,Marvin ou la belle ÃƒÂ©ducation-2017-03-30,824807.0,821387.0,3420.0
729,The Journey Home-2016-12-30,338690.0,338690.0,
730,Love Ni Bhavai-2017-11-24,25267.0,25267.0,
731,Inhebek Hedi-2016-12-30,316803.0,316803.0,
732,Le coeur en braille-2016-12-30,803890.0,803890.0,
733,Diamond Island-2016-12-30,81613.0,81613.0,
734,Berliner Philharmoniker Live 2016 - New Year's Gala Concert-2016-12-30,63116.0,63116.0,
735,Ba ba De 3 Ci Hun Li-2016-12-30,101339.0,101339.0,
736,Cherry Returns-2016-12-30,4878197.0,4878197.0,
737,Ashik-2016-12-30,7964.0,7964.0,
738,The Adventures of Wei Bao Bao-2016-12-30,3233185.0,3233185.0,
739,Viking-2016-12-29,29099751.0,29099751.0,
740,Provoking Laughter-2016-12-29,3160000.0,3160000.0,
741,Onze Jongens-2016-12-29,3193629.0,3193629.0,
742,Les 3 p'tit Cochon 2-2016-12-30,11414.0,11414.0,
743,Umi ga kikoeru-2016-12-28,87737.0,,87737.0
744,Because I Love You-2016-12-26,2386307.0,2386307.0,
745,BrÃƒÂ¸dre-2016-12-26,917.0,917.0,
746,David Attenborough's Natural History Museum Alive-2016-12-30,256848.0,256848.0,
747,Live by Night-2016-12-25,21774432.0,11395877.0,10378555.0
748,Monster Trucks-2016-01-13,61642798.0,28272632.0,33370166.0
749,Doutores PalhaÃƒÂ§os-2018-11-23,2259.0,2259.0,
750,Chivas la pelÃƒÂ­cula-2018-11-23,116928.0,116928.0,
751,Hidden Figures-2016-12-25,231771716.0,62164429.0,169607287.0
752,The Camino Voyage-2018-11-23,7286.0,7286.0,
753,Deliler-2018-11-23,1364179.0,1364179.0,
754,La Cama-2018-11-23,1203.0,1203.0,
755,Les bonnes intentions-2018-11-23,724626.0,724626.0,
756,Bizi HatÃ„Â±rla-2018-11-23,662017.0,662017.0,
757,Better Things-2018-11-23,72.0,72.0,
758,Back to Berlin-2018-11-23,6473.0,6473.0,
759,Bengali Beauty-2018-11-23,284.0,284.0,
760,Amanda-2018-11-23,2121721.0,2121721.0,
761,"Altamira, el origen del arte-2018-11-23",6359.0,6359.0,
762,Young ju-2018-11-22,168297.0,168297.0,
763,Il vizio della speranza-2018-11-22,235439.0,235439.0,
764,Los 120. La brigada del cafÃƒÂ©-2018-11-23,1211.0,1211.0,
765,Troppa Grazia-2018-11-22,1253123.0,1253123.0,
766,Ã‚Â¡Asu Mare! 3-2018-11-22,2000000.0,2000000.0,
767,Adventures of Petey and Friends-2018-11-22,83873.0,83873.0,
768,The Witch in the Window-2018-11-21,37802.0,37802.0,
769,El Latido de Urdaibai-2017-11-24,859.0,859.0,
770,The World Before Your Feet-2018-11-21,268646.0,,268646.0
771,Clyde Cooper-2018-11-22,,,
772,Ralph Breaks The Internet-2018-11-21,529290830.0,328199119.0,201091711.0
773,KardeÃ…Å¸im Benim 2-2017-11-24,1732578.0,1732578.0,
774,Kaiketsu Zorori Movie: ZZ no Himitsu-2017-11-24,567421.0,567421.0,
775,Las-2017-11-24,2215.0,2215.0,
776,Kadvi Hawa-2017-11-24,37849.0,37849.0,
777,Robin Hood-2018-11-21,85210012.0,54385384.0,30824628.0
778,Jia Nian Hua-2017-05-04,3375245.0,3375245.0,
779,Julie 2-2017-11-24,333069.0,333069.0,
780,Indrajith-2017-11-24,3628.0,3628.0,
781,La Higuera de los bastardos-2017-05-10,49700.0,49700.0,
782,Indestructible. El alma de la salsa-2017-11-24,4298.0,4298.0,
783,Grain-2017-11-24,74017.0,74017.0,
784,Ernest et CÃƒÂ©lestine en hiver-2017-11-24,1991734.0,1991734.0,
785,Eric Clapton: A Life in 12 Bars-2017-11-24,431951.0,431951.0,
786,La educaciÃƒÂ³n gastronÃƒÂ³mica-2017-11-24,171.0,171.0,
787,La fraternidad del desierto-2017-11-24,840.0,840.0,
788,Doctor Who: Shada-2017-11-24,29843.0,29843.0,
789,Chastnoe pionerskoe 3-2017-11-24,4817.0,4817.0,
790,Carlos Jauregui: The Unforgettable Fag-2017-11-24,1702.0,1702.0,
791,Hibana-2017-11-24,5005352.0,5005352.0,
792,Cicha noc-2017-11-24,1899052.0,1899052.0,
793,Burst of Youth-2017-11-24,127225.0,127225.0,
794,Le brio-2017-11-24,10929163.0,10929163.0,
795,Can Lan Zhe Yi Ke-2017-11-24,54379.0,54379.0,
796,Some Like It Hot-2016-01-13,95697808.0,95655578.0,42230.0
797,20th Century Women-2016-12-25,9353729.0,3688966.0,5664763.0
798,HAIKYU!! The Winner and the Loser-2016-12-24,314682.0,314682.0,
799,"Christmas, Again-2016-12-24",17341.0,17341.0,
800,You Ji Ke Xun-2016-12-23,23398.0,23398.0,
801,Wi-ken-jeu-2016-12-23,19154.0,19154.0,
802,Tri bogatyrya i Morskoy tsar-2016-12-23,13816096.0,13816096.0,
803,Siyah karga-2016-12-23,4307.0,4307.0,
804,Snezhnaya koroleva 3. Ogon i led-2016-01-01,24617186.0,24617186.0,
805,Singam 3-2016-01-25,195616.0,195616.0,
806,Shi Xin Zhe-2016-12-23,53708.0,53708.0,
807,Souvenir-2016-03-02,353653.0,342575.0,11078.0
808,Silence-2016-12-23,23726626.0,16626449.0,7100177.0
809,Yolki 5-2016-12-23,13716383.0,13716383.0,
810,See You Tomorrow-2016-12-23,70065568.0,70065568.0,
811,Ã‚Â¡Las Sandinistas!-2018-11-21,,,
812,Byootipool Deizu-2018-11-21,48386.0,48386.0,
813,Creed II-2018-11-21,213591522.0,97875633.0,115715889.0
814,Indian films screened-2018-11-20,100000.0,100000.0,
815,Beijing international film festival 1-2018-11-21,1000000.0,1000000.0,
816,"Sincerely, Brenda-2018-11-17",,,
817,Take Me Out-2018-11-20,,,
818,Zhengzheng's Word-2018-11-20,35630.0,35630.0,
819,You Wu Ge Jie Jie De Wo Jiu Zhu Ding Yao Dan Shen Le A!-2018-11-16,116521.0,116521.0,
820,Texas Cotton-2018-11-16,,,
821,Resident Evil: The Final Chapter-2016-01-27,314101190.0,287256498.0,26844692.0
822,Adventure in time and space-2018-11-17,390928.0,390928.0,
823,Team Khan-2018-11-16,,,
824,Taxiwaala-2018-11-16,80428.0,80428.0,
825,Sungnan Hwangso-2018-11-30,11872000.0,11770583.0,101417.0
826,Source of Dreams-2018-11-16,30744.0,30744.0,
827,Styx-2018-02-27,105934.0,35140.0,70794.0
828,Speed Kills-2018-11-16,,,
829,El silencio es un cuerpo que cae-2018-11-16,11090.0,11090.0,
830,Pihu-2018-11-16,2890.0,2890.0,
831,Pat a Mat: ZimnÃƒÂ­ radovÃƒÂ¡nky-2018-11-16,4574586.0,4574586.0,
832,A Smile from the Mountain-2018-11-16,1339004.0,1339004.0,
833,El Silencio de Otros-2018-05-08,281511.0,281511.0,
834,Oblepihovoe Leto-2018-11-16,16661.0,16661.0,
835,Opera De Paris: Les Huguenots-2018-11-16,4223.0,4223.0,
836,Aus dem Nichts-2017-12-27,4997844.0,4676833.0,321011.0
837,Alter Ego-2017-11-24,613.0,613.0,
838,Bombshell: The Hedy Lamarr Story-2017-11-24,1034817.0,214517.0,820300.0
839,All the Way to Bloom-2017-11-24,1034133.0,1034133.0,
840,28 Degrees North of Love-2017-11-24,41413.0,41413.0,
841,Detki Naprokat-2017-11-23,72675.0,72675.0,
842,Ajji-2017-11-24,21568.0,21568.0,
