,movie_title,award_name
3349,The Hurt Locker-2009-06-26, #8MostSharedMovieof2009
3350,The Iceman-2013-05-03,#84MostSharedMovieof2013
3351,The Ides of March-2011-10-07,#62MostDiscussedMovieof2011
3352,The Imitation Game-2014-11-28,#31MostDiscussedMovieof2014 
3353,The Imitation Game-2014-11-28, #18MostSharedMovieof2014
3354,The Immigrant-2014-05-16,#82BestMovieof2014
3355,The Impossible-2012-12-21,#89BestMovieof2012 
3356,The Impossible-2012-12-21, #49MostDiscussedMovieof2012 
3357,The Impossible-2012-12-21, #14MostSharedMovieof2012
3358,The Imposter-2012-07-13,#61BestMovieof2012 
3359,The Imposter-2012-07-13, #79MostSharedMovieof2012
3360,The In Crowd-2000-07-19,#85MostDiscussedMovieof2000
3361,The Incredible Burt Wonderstone-2013-03-15,#98MostDiscussedMovieof2013
3362,The Incredible Hulk-2008-06-13,#9MostDiscussedMovieof2008 
3363,The Incredible Hulk-2008-06-13, #13MostSharedMovieof2008
3364,The Incredibles-2004-11-05,#3BestMovieof2004 
3365,The Incredibles-2004-11-05, #5MostDiscussedMovieof2004 
3366,The Incredibles-2004-11-05, #3MostSharedMovieof2004
3367,The Informant!-2009-09-18,#83MostDiscussedMovieof2009 
3368,The Informant!-2009-09-18, #85MostSharedMovieof2009
3369,The Inheritance-2021-03-12,#25BestMovieof2021
3370,The Intern-2015-09-25,#64MostDiscussedMovieof2015 
3371,The Intern-2015-09-25, #14MostSharedMovieof2015
3372,The Internship-2013-06-07,#62MostDiscussedMovieof2013 
3373,The Internship-2013-06-07, #88MostSharedMovieof2013
3374,The Interrupters-2011-07-29,#14BestMovieof2011
3375,The Intruder-2005-12-23,#9BestMovieof2005
3376,The Invention of Lying-2009-10-02,#71MostDiscussedMovieof2009
3377,The Invisible Man-2020-02-28,#13MostDiscussedMovieof2020
3378,The Invisible War-2012-06-22,#76BestMovieof2012
3379,The Invisible Woman-2013-12-25,#96BestMovieof2013
3380,The Invitation-2016-04-08,#97MostDiscussedMovieof2016
3381,The Irishman-2019-11-01,#3BestMovieof2019 
3382,The Irishman-2019-11-01, #17MostDiscussedMovieof2019
3383,The Island-2005-07-22,#18MostDiscussedMovieof2005 
3384,The Island-2005-07-22, #25MostSharedMovieof2005
3385,The Italian Job-2003-05-30,#35MostDiscussedMovieof2003 
3386,The Italian Job-2003-05-30, #52MostSharedMovieof2003
3387,The Judge-2014-10-10,#76MostDiscussedMovieof2014 
3388,The Judge-2014-10-10, #84MostSharedMovieof2014
3389,The Jungle Book 2-2003-02-14,#95MostDiscussedMovieof2003 
3390,The Jungle Book 2-2003-02-14, #63MostSharedMovieof2003
3391,The Jungle Book-2016-04-15,#88BestMovieof2016 
3392,The Jungle Book-2016-04-15, #23MostDiscussedMovieof2016 
3393,The Jungle Book-2016-04-15, #17MostSharedMovieof2016
3394,The Kid Stays in the Picture-2002-07-26,#57BestMovieof2002
3395,The Kid Who Would Be King-2019-01-25,#63MostSharedMovieof2019
3396,The Kids Are All Right-2010-07-09,#11BestMovieof2010 
3397,The Kids Are All Right-2010-07-09, #59MostDiscussedMovieof2010
3398,The Killer Inside Me-2010-06-18,#57MostSharedMovieof2010
3399,The Killing of a Sacred Deer-2017-10-20,#76MostDiscussedMovieof2017 
3400,The Killing of a Sacred Deer-2017-10-20, #89MostSharedMovieof2017
3401,The Killing of Two Lovers-2021-05-14,#54BestMovieof2021
3402,The Kingdom-2007-09-28,#78MostDiscussedMovieof2007 
3403,The Kingdom-2007-09-28, #48MostSharedMovieof2007
3404,The Kite Runner-2007-12-14,#90MostSharedMovieof2007
3405,The Lady and the Duke-2002-05-10,#79BestMovieof2002
3406,The Ladykillers-2004-03-26,#74MostSharedMovieof2004
3407,The Lake House-2006-06-16,#52MostDiscussedMovieof2006 
3408,The Lake House-2006-06-16, #57MostSharedMovieof2006
3409,The Last Airbender-2010-07-01,#4MostDiscussedMovieof2010 
3410,The Last Airbender-2010-07-01, #16MostSharedMovieof2010
3411,The Last Black Man in San Francisco-2019-06-07,#34BestMovieof2019
3412,The Last Duel-2021-10-15,#40MostDiscussedMovieof2021
3413,The Last King of Scotland-2006-09-27,#70BestMovieof2006 
3414,The Last King of Scotland-2006-09-27, #73MostDiscussedMovieof2006 
3415,The Last King of Scotland-2006-09-27, #49MostSharedMovieof2006
3416,The Last Man on the Moon-2016-02-26,#75BestMovieof2016
3417,The Last Samurai-2003-12-05,#16MostDiscussedMovieof2003 
3418,The Last Samurai-2003-12-05, #25MostSharedMovieof2003
3419,The Last September-2000-04-21,#99BestMovieof2000
3420,The Last Song-2010-03-31,#39MostSharedMovieof2010
3421,The Last Witch Hunter-2015-10-23,#73MostDiscussedMovieof2015 
3422,The Last Witch Hunter-2015-10-23, #52MostSharedMovieof2015
3423,The League of Extraordinary Gentlemen-2003-07-11,#44MostDiscussedMovieof2003 
3424,The League of Extraordinary Gentlemen-2003-07-11, #48MostSharedMovieof2003
3425,The Ledge-2011-07-08,#83MostSharedMovieof2011
3426,The Legend of Bagger Vance-2000-11-03,#97MostDiscussedMovieof2000 
3427,The Legend of Bagger Vance-2000-11-03, #94MostSharedMovieof2000
3428,The Legend of Drunken Master-2000-10-20,#55BestMovieof2000 
3429,The Legend of Drunken Master-2000-10-20, #37MostSharedMovieof2000
3430,The Legend of Hercules-2014-01-10,#75MostDiscussedMovieof2014
3431,The Legend of Tarzan-2016-07-01,#45MostDiscussedMovieof2016 
3432,The Legend of Tarzan-2016-07-01, #29MostSharedMovieof2016
3433,The LEGO Movie 2: The Second Part-2019-02-08,#55MostDiscussedMovieof2019 
3434,The LEGO Movie 2: The Second Part-2019-02-08, #34MostSharedMovieof2019
3435,The Levelling-2017-03-24,#62BestMovieof2017
3436,The Life Aquatic with Steve Zissou-2004-12-10,#44MostDiscussedMovieof2004 
3437,The Life Aquatic with Steve Zissou-2004-12-10, #70MostSharedMovieof2004
3438,The Life of David Gale-2003-02-21,#26MostSharedMovieof2003
3439,The Life of Reilly-2007-11-09,#100BestMovieof2007
3440,The Lighthouse-2019-10-18,#38BestMovieof2019 
3441,The Lighthouse-2019-10-18, #36MostDiscussedMovieof2019
3442,The Lincoln Lawyer-2011-03-18,#89MostDiscussedMovieof2011
3443,The Lion King-2019-07-19,#8MostDiscussedMovieof2019 
3444,The Lion King-2019-07-19, #7MostSharedMovieof2019
3445,The Little Things-2021-01-29,#63MostDiscussedMovieof2021
3446,The Little Vampire-2000-10-27,#72MostSharedMovieof2000
3447,The Lodge-2020-02-07,#60MostDiscussedMovieof2020
3448,The Loneliest Planet-2012-10-26,#69BestMovieof2012
3449,The Longest Yard-2005-05-27,#84MostDiscussedMovieof2005 
3450,The Longest Yard-2005-05-27, #60MostSharedMovieof2005
3451,The Look of Silence-2015-07-17,#7BestMovieof2015
3452,The Lookout-2007-03-30,#91BestMovieof2007
3453,The Lord of the Rings: The Fellowship of the Ring-2001-12-19,#2BestMovieof2001 
3454,The Lord of the Rings: The Fellowship of the Ring-2001-12-19, #1MostDiscussedMovieof2001 
3455,The Lord of the Rings: The Fellowship of the Ring-2001-12-19, #7MostSharedMovieof2001
3456,The Lord of the Rings: The Return of the King-2003-12-17,#1BestMovieof2003 
3457,The Lord of the Rings: The Return of the King-2003-12-17, #1MostDiscussedMovieof2003 
3458,The Lord of the Rings: The Return of the King-2003-12-17, #5MostSharedMovieof2003
3459,The Lord of the Rings: The Two Towers-2002-12-18,#6BestMovieof2002 
3460,The Lord of the Rings: The Two Towers-2002-12-18, #4MostDiscussedMovieof2002 
3461,The Lord of the Rings: The Two Towers-2002-12-18, #53MostSharedMovieof2002
3462,The Lost City of Z-2017-04-14,#96BestMovieof2017 
3463,The Lost City of Z-2017-04-14, #82MostDiscussedMovieof2017 
3464,The Lost City of Z-2017-04-14, #42MostSharedMovieof2017
3465,The Lost Daughter-2021-12-17,#28BestMovieof2021 
3466,The Lost Daughter-2021-12-17, #64MostDiscussedMovieof2021
3467,The Lottery-2010-06-11,#91BestMovieof2010
3468,The Love Guru-2008-06-20,#95MostDiscussedMovieof2008 
3469,The Love Guru-2008-06-20, #75MostSharedMovieof2008
3470,The Love Witch-2016-11-11,#43BestMovieof2016
3471,The Lovely Bones-2009-12-11,#43MostDiscussedMovieof2009 
3472,The Lovely Bones-2009-12-11, #25MostSharedMovieof2009
3473,The Lucky One-2012-04-20,#43MostSharedMovieof2012
3474,The Lunchbox-2014-02-28,#89BestMovieof2014
3475,The Machinist-2004-10-22,#36MostDiscussedMovieof2004 
3476,The Machinist-2004-10-22, #25MostSharedMovieof2004
3477,The Magnificent Seven-2016-09-23,#47MostDiscussedMovieof2016 
3478,The Magnificent Seven-2016-09-23, #68MostSharedMovieof2016
3479,The Majestic-2001-12-21,#90MostDiscussedMovieof2001
3480,The Man Who Wasn't There-2001-10-31,#72BestMovieof2001
3481,The Man Without a Past-2003-04-04,#15BestMovieof2003
3482,The Manchurian Candidate-2004-07-30,#57BestMovieof2004 
3483,The Manchurian Candidate-2004-07-30, #89MostDiscussedMovieof2004 
3484,The Manchurian Candidate-2004-07-30, #49MostSharedMovieof2004
3485,The Many Saints of Newark-2021-10-01,#51MostDiscussedMovieof2021
3486,The Marine-2006-10-13,#64MostSharedMovieof2006
3487,The Martian-2015-10-02,#61BestMovieof2015 
3488,The Martian-2015-10-02, #7MostDiscussedMovieof2015 
3489,The Martian-2015-10-02, #12MostSharedMovieof2015
3490,The Master-2012-09-14,#13BestMovieof2012 
3491,The Master-2012-09-14, #25MostDiscussedMovieof2012 
3492,The Master-2012-09-14, #21MostSharedMovieof2012
3493,The Matrix Reloaded-2003-05-15,#10MostDiscussedMovieof2003 
3494,The Matrix Reloaded-2003-05-15, #49MostSharedMovieof2003
3495,The Matrix Resurrections-2021-12-22,#4MostDiscussedMovieof2021
3496,The Matrix Revolutions-2003-11-05,#6MostDiscussedMovieof2003 
3497,The Matrix Revolutions-2003-11-05, #28MostSharedMovieof2003
3498,The Maze Runner-2014-09-19,#32MostDiscussedMovieof2014 
3499,The Maze Runner-2014-09-19, #22MostSharedMovieof2014
3500,The Men Who Stare at Goats-2009-11-06,#89MostDiscussedMovieof2009 
3501,The Men Who Stare at Goats-2009-11-06, #92MostSharedMovieof2009
3502,The Merchant of Venice-2004-12-29,#66MostSharedMovieof2004
3503,The Messenger-2009-11-13,#56BestMovieof2009
3504,The Mexican-2001-03-02,#92MostDiscussedMovieof2001
3505,The Mill and the Cross-2011-09-14,#41BestMovieof2011
3506,The Mist-2007-11-21,#19MostDiscussedMovieof2007 
3507,The Mist-2007-11-21, #37MostSharedMovieof2007
3508,The Monuments Men-2014-02-07,#58MostDiscussedMovieof2014
3509,The Mother-2004-05-28,#96BestMovieof2004 
3510,The Mother-2004-05-28, #77MostSharedMovieof2004
3511,The Mothman Prophecies-2002-01-25,#63MostDiscussedMovieof2002
3512,The Motorcycle Diaries-2004-09-24,#66BestMovieof2004
3513,The Mule-2018-12-14,#71MostDiscussedMovieof2018
3514,The Mummy-2017-06-09,#36MostDiscussedMovieof2017 
3515,The Mummy-2017-06-09, #19MostSharedMovieof2017
3516,The Mummy Returns-2001-05-04,#31MostDiscussedMovieof2001 
3517,The Mummy Returns-2001-05-04, #27MostSharedMovieof2001
3518,The Muppets-2011-11-23,#73BestMovieof2011 
3519,The Muppets-2011-11-23, #48MostDiscussedMovieof2011
3520,The Namesake-2007-03-09,#25BestMovieof2007
3521,The Neon Demon-2016-06-24,#82MostDiscussedMovieof2016
3522,The Nest-2020-09-18,#65BestMovieof2020
3523,The New Guy-2002-05-10,#87MostDiscussedMovieof2002 
3524,The New Guy-2002-05-10, #83MostSharedMovieof2002
3525,The New World-2005-12-25,#27MostDiscussedMovieof2005 
3526,The New World-2005-12-25, #72MostSharedMovieof2005
3527,The Next Best Thing-2000-03-03,#69MostDiscussedMovieof2000
3528,The Next Three Days-2010-11-19,#89MostDiscussedMovieof2010 
3529,The Next Three Days-2010-11-19, #55MostSharedMovieof2010
3530,The Nice Guys-2016-05-20,#29MostDiscussedMovieof2016 
3531,The Nice Guys-2016-05-20, #47MostSharedMovieof2016
3532,The Night Before-2015-11-20,#49MostSharedMovieof2015
3533,The Ninth Gate-2000-03-10,#25MostDiscussedMovieof2000 
3534,The Ninth Gate-2000-03-10, #87MostSharedMovieof2000
3535,The Notebook-2004-06-25,#41MostDiscussedMovieof2004 
3536,The Notebook-2004-06-25, #4MostSharedMovieof2004
3537,The Novice-2021-12-17,#32BestMovieof2021
3538,The Nun-2018-09-07,#39MostDiscussedMovieof2018 
3539,The Nun-2018-09-07, #43MostSharedMovieof2018
3540,The Oath-2010-05-07,#90BestMovieof2010
3541,The One-2001-11-02,#97MostDiscussedMovieof2001 
3542,The One-2001-11-02, #92MostSharedMovieof2001
3543,The Other Man-2009-09-11,#69MostSharedMovieof2009
3544,The Other Side of the Wind-2018-11-02,#91BestMovieof2018
3545,The Other Woman-2014-04-25,#91MostDiscussedMovieof2014 
3546,The Other Woman-2014-04-25, #77MostSharedMovieof2014
3547,The Overnighters-2014-10-10,#6BestMovieof2014 
3548,The Overnighters-2014-10-10, #92MostSharedMovieof2014
3549,The Pacifier-2005-03-04,#79MostSharedMovieof2005
3550,The Painted Veil-2006-12-20,#89MostDiscussedMovieof2006 
3551,The Painted Veil-2006-12-20, #37MostSharedMovieof2006
3552,The Painter and the Thief-2020-05-22,#78BestMovieof2020
3553,The Passion of the Christ-2004-02-25,#10MostDiscussedMovieof2004 
3554,The Passion of the Christ-2004-02-25, #5MostSharedMovieof2004
3555,The Patriot-2000-06-28,#20MostDiscussedMovieof2000 
3556,The Patriot-2000-06-28, #22MostSharedMovieof2000
3557,The Peanuts Movie-2015-11-06,#55MostDiscussedMovieof2015 
3558,The Peanuts Movie-2015-11-06, #38MostSharedMovieof2015
3559,The Perfect Match-2016-03-11,#11MostSharedMovieof2016
3560,The Perfect Storm-2000-06-30,#43MostDiscussedMovieof2000 
3561,The Perfect Storm-2000-06-30, #47MostSharedMovieof2000
3562,The Perks of Being a Wallflower-2012-09-21,#43MostDiscussedMovieof2012 
3563,The Perks of Being a Wallflower-2012-09-21, #34MostSharedMovieof2012
3564,The Phantom of the Opera-2004-12-22,#20MostDiscussedMovieof2004 
3565,The Phantom of the Opera-2004-12-22, #52MostSharedMovieof2004
3566,The Pianist-2002-12-27,#10BestMovieof2002 
3567,The Pianist-2002-12-27, #16MostDiscussedMovieof2002 
3568,The Pianist-2002-12-27, #15MostSharedMovieof2002
3569,The Pink Panther-2006-02-10,#99MostDiscussedMovieof2006
3570,The Pirates! Band of Misfits-2012-04-27,#90BestMovieof2012
3571,The Place Beyond the Pines-2013-03-29,#50MostDiscussedMovieof2013 
3572,The Place Beyond the Pines-2013-03-29, #49MostSharedMovieof2013
3573,The Pledge-2001-01-19,#88BestMovieof2001 
3574,The Pledge-2001-01-19, #90MostSharedMovieof2001
3575,The Polar Express-2004-11-10,#18MostDiscussedMovieof2004 
3576,The Polar Express-2004-11-10, #12MostSharedMovieof2004
3577,The Post-2017-12-22,#50BestMovieof2017 
3578,The Post-2017-12-22, #48MostDiscussedMovieof2017 
3579,The Post-2017-12-22, #56MostSharedMovieof2017
3580,The Power of the Dog-2021-11-17,#13BestMovieof2021 
3581,The Power of the Dog-2021-11-17, #32MostDiscussedMovieof2021
3582,The Predator-2018-09-14,#21MostDiscussedMovieof2018 
3583,The Predator-2018-09-14, #60MostSharedMovieof2018
3584,The Prestige-2006-10-20,#15MostDiscussedMovieof2006 
3585,The Prestige-2006-10-20, #22MostSharedMovieof2006
3586,The Price of Sugar-2007-09-28,#89BestMovieof2007
3587,The Princess and the Frog-2009-11-25,#85BestMovieof2009 
3588,The Princess and the Frog-2009-11-25, #68MostDiscussedMovieof2009 
3589,The Princess and the Frog-2009-11-25, #19MostSharedMovieof2009
3590,The Promise-2017-04-21,#86MostDiscussedMovieof2017 
3591,The Promise-2017-04-21, #65MostSharedMovieof2017
3592,The Proposal-2009-06-19,#55MostDiscussedMovieof2009 
3593,The Proposal-2009-06-19, #48MostSharedMovieof2009
3594,The Proposal-2019-05-24,#66BestMovieof2019
3595,The Proposition-2006-05-05,#80BestMovieof2006
3596,The Puffy Chair-2006-06-02,#87BestMovieof2006
3597,The Punisher-2004-04-16,#21MostDiscussedMovieof2004 
3598,The Punisher-2004-04-16, #46MostSharedMovieof2004
3599,The Punk Singer-2013-11-29,#93BestMovieof2013
3600,The Purge-2013-06-07,#27MostDiscussedMovieof2013 
3601,The Purge-2013-06-07, #33MostSharedMovieof2013
3602,The Purge: Anarchy-2014-07-18,#54MostDiscussedMovieof2014 
3603,The Purge: Anarchy-2014-07-18, #56MostSharedMovieof2014
3604,The Purge: Election Year-2016-07-01,#74MostDiscussedMovieof2016 
3605,The Purge: Election Year-2016-07-01, #75MostSharedMovieof2016
3606,The Pursuit of Happyness-2006-12-15,#36MostDiscussedMovieof2006 
3607,The Pursuit of Happyness-2006-12-15, #13MostSharedMovieof2006
3608,The Queen-2006-09-30,#2BestMovieof2006 
3609,The Queen-2006-09-30, #25MostDiscussedMovieof2006 
3610,The Queen-2006-09-30, #72MostSharedMovieof2006
3611,The Queen of Versailles-2012-07-20,#40BestMovieof2012
3612,The Quiet American-2002-11-22,#16BestMovieof2002
3613,The Rape of Europa-2007-09-14,#55BestMovieof2007
3614,The Reader-2008-12-10,#85MostDiscussedMovieof2008 
3615,The Reader-2008-12-10, #17MostSharedMovieof2008
3616,The Real Dirt on Farmer John-2006-01-20,#42BestMovieof2006
3617,The Reason I Jump-2021-01-08,#46BestMovieof2021
3618,The Rescue-2021-10-08,#44BestMovieof2021
3619,The Return-2004-02-06,#27BestMovieof2004
3620,The Revenant-2015-12-25,#6MostDiscussedMovieof2015 
3621,The Revenant-2015-12-25, #4MostSharedMovieof2015
3622,The Rider-2018-04-13,#5BestMovieof2018 
3623,The Rider-2018-04-13, #58MostSharedMovieof2018
3624,The Ring-2002-10-18,#13MostDiscussedMovieof2002 
3625,The Ring-2002-10-18, #24MostSharedMovieof2002
3626,The Ring Two-2005-03-18,#89MostSharedMovieof2005
3627,The Road-2009-11-25,#31MostDiscussedMovieof2009 
3628,The Road-2009-11-25, #32MostSharedMovieof2009
3629,The Road Home-2001-05-25,#87BestMovieof2001
3630,The Road to El Dorado-2000-03-31,#35MostDiscussedMovieof2000 
3631,The Road to El Dorado-2000-03-31, #43MostSharedMovieof2000
3632,The Rookie-2002-03-29,#85BestMovieof2002
3633,The Royal Tenenbaums-2001-12-14,#55BestMovieof2001 
3634,The Royal Tenenbaums-2001-12-14, #22MostDiscussedMovieof2001 
3635,The Royal Tenenbaums-2001-12-14, #65MostSharedMovieof2001
3636,The Rundown-2003-09-26,#47MostDiscussedMovieof2003 
3637,The Rundown-2003-09-26, #71MostSharedMovieof2003
3638,The Saddest Music in the World-2004-04-30,#45BestMovieof2004
3639,The Salton Sea-2002-04-26,#29MostDiscussedMovieof2002
3640,The Santa Clause 2-2002-11-01,#67MostDiscussedMovieof2002
3641,The Savages-2007-11-28,#12BestMovieof2007
3642,The Score-2001-07-13,#86BestMovieof2001 
3643,The Score-2001-07-13, #77MostDiscussedMovieof2001 
3644,The Score-2001-07-13, #39MostSharedMovieof2001
3645,The Scorpion King-2002-04-19,#64MostDiscussedMovieof2002 
3646,The Scorpion King-2002-04-19, #21MostSharedMovieof2002
3647,The Secret Life of Pets-2016-07-08,#38MostDiscussedMovieof2016 
3648,The Secret Life of Pets-2016-07-08, #50MostSharedMovieof2016
3649,The Secret Life of Pets 2-2019-06-07,#66MostSharedMovieof2019
3650,The Secret Life of Walter Mitty-2013-12-25,#35MostDiscussedMovieof2013 
3651,The Secret Life of Walter Mitty-2013-12-25, #51MostSharedMovieof2013
3652,The Secret of Kells-2010-03-05,#29BestMovieof2010
3653,The Selfish Giant-2013-12-20,#27BestMovieof2013
3654,The Sessions-2012-10-19,#44BestMovieof2012
3655,The Shack-2017-03-03,#98MostSharedMovieof2017
3656,The Shallows-2016-06-24,#52MostDiscussedMovieof2016 
3657,The Shallows-2016-06-24, #34MostSharedMovieof2016
3658,The Shape of Water-2017-12-01,#19BestMovieof2017 
3659,The Shape of Water-2017-12-01, #18MostDiscussedMovieof2017 
3660,The Shape of Water-2017-12-01, #16MostSharedMovieof2017
3661,The Shipping News-2001-12-25,#76MostSharedMovieof2001
3662,The Signal-2014-06-13,#73MostSharedMovieof2014
3663,The Simpsons Movie-2007-07-27,#35BestMovieof2007 
3664,The Simpsons Movie-2007-07-27, #13MostDiscussedMovieof2007 
3665,The Simpsons Movie-2007-07-27, #57MostSharedMovieof2007
3666,The Sisters Brothers-2018-09-21,#96BestMovieof2018
3667,The Smurfs-2011-07-29,#71MostDiscussedMovieof2011 
3668,The Smurfs-2011-07-29, #43MostSharedMovieof2011
3669,The Snowman-2017-10-20,#80MostSharedMovieof2017
3670,The Social Network-2010-10-01,#1BestMovieof2010 
3671,The Social Network-2010-10-01, #2MostDiscussedMovieof2010 
3672,The Social Network-2010-10-01, #6MostSharedMovieof2010
3673,The Son-2003-01-10,#12BestMovieof2003
3674,The Son's Room-2002-01-25,#77BestMovieof2002
3675,The Sorcerer's Apprentice-2010-07-14,#71MostDiscussedMovieof2010
3676,The Souvenir-2019-05-17,#6BestMovieof2019 
3677,The Souvenir-2019-05-17, #32MostSharedMovieof2019
3678,The Sparks Brothers-2021-06-18,#80BestMovieof2021
3679,The Spirit-2008-12-25,#72MostDiscussedMovieof2008
3680,The SpongeBob Movie: Sponge Out of Water-2015-02-06,#46MostDiscussedMovieof2015
3681,The Square-2010-04-09,#69BestMovieof2010
3682,The Square-2013-10-25,#21BestMovieof2013
3683,The Squid and the Whale-2005-10-05,#21BestMovieof2005 
3684,The Squid and the Whale-2005-10-05, #32MostDiscussedMovieof2005 
3685,The Squid and the Whale-2005-10-05, #93MostSharedMovieof2005
3686,The Station Agent-2003-10-03,#28BestMovieof2003 
3687,The Station Agent-2003-10-03, #81MostDiscussedMovieof2003
3688,The Stepfather-2009-10-16,#78MostSharedMovieof2009
3689,The Stoning of Soraya M.-2009-06-26,#100MostDiscussedMovieof2009
3690,The Story of the Weeping Camel-2004-06-04,#30BestMovieof2004
3691,The Strangers-2008-05-30,#34MostDiscussedMovieof2008 
3692,The Strangers-2008-05-30, #31MostSharedMovieof2008
3693,The Strangers: Prey at Night-2018-03-09,#85MostDiscussedMovieof2018 
3694,The Strangers: Prey at Night-2018-03-09, #78MostSharedMovieof2018
3695,The Talent Given Us-2005-06-17,#99BestMovieof2005
3696,The Taste of Others-2001-02-09,#41BestMovieof2001
3697,The Terminal-2004-06-18,#47MostDiscussedMovieof2004 
3698,The Terminal-2004-06-18, #41MostSharedMovieof2004
3699,The Texas Chainsaw Massacre-2003-10-17,#29MostDiscussedMovieof2003 
3700,The Texas Chainsaw Massacre-2003-10-17, #44MostSharedMovieof2003
3701,The Texas Chainsaw Massacre: The Beginning-2006-10-06,#86MostDiscussedMovieof2006 
3702,The Texas Chainsaw Massacre: The Beginning-2006-10-06, #99MostSharedMovieof2006
3703,The Theory of Everything-2014-11-07,#46MostDiscussedMovieof2014 
3704,The Theory of Everything-2014-11-07, #38MostSharedMovieof2014
3705,The Thing-2011-10-14,#52MostDiscussedMovieof2011 
3706,The Thing-2011-10-14, #45MostSharedMovieof2011
3707,The Three Musketeers-2011-10-21,#92MostDiscussedMovieof2011
3708,The Three Stooges-2012-04-13,#90MostDiscussedMovieof2012
3709,The Time Machine-2002-03-08,#84MostDiscussedMovieof2002
3710,The Time That Remains-2011-01-07,#83BestMovieof2011
3711,The Tourist-2010-12-10,#67MostDiscussedMovieof2010 
3712,The Tourist-2010-12-10, #86MostSharedMovieof2010
3713,The Town-2010-09-17,#78BestMovieof2010 
3714,The Town-2010-09-17, #29MostDiscussedMovieof2010 
3715,The Town-2010-09-17, #28MostSharedMovieof2010
3716,The Tragedy of Macbeth-2021-12-25,#24BestMovieof2021 
3717,The Tragedy of Macbeth-2021-12-25, #82MostDiscussedMovieof2021
3718,The Transporter-2002-10-11,#33MostDiscussedMovieof2002 
3719,The Transporter-2002-10-11, #25MostSharedMovieof2002
3720,The Tree of Life-2011-05-27,#20BestMovieof2011 
3721,The Tree of Life-2011-05-27, #11MostDiscussedMovieof2011 
3722,The Tree of Life-2011-05-27, #28MostSharedMovieof2011
3723,The Trial of the Chicago 7-2020-09-25,#36MostDiscussedMovieof2020
3724,The Trials of Henry Kissinger-2002-09-25,#82BestMovieof2002
3725,The Trip-2011-06-10,#27BestMovieof2011
3726,The Truffle Hunters-2021-03-05,#40BestMovieof2021
3727,The Truth About Charlie-2002-10-25,#89MostSharedMovieof2002
3728,The Turning-2020-01-24,#98MostDiscussedMovieof2020
3729,The Tuxedo-2002-09-27,#95MostSharedMovieof2002
3730,The Twentieth Century-2020-11-20,#98BestMovieof2020
3731,The Twilight Saga: Eclipse-2010-06-30,#25MostDiscussedMovieof2010
3732,The Twilight Saga: New Moon-2009-11-20,#23MostDiscussedMovieof2009 
3733,The Twilight Saga: New Moon-2009-11-20, #57MostSharedMovieof2009
3734,The Twilight Samurai-2004-04-23,#28BestMovieof2004
3735,The Two Popes-2019-11-27,#87MostDiscussedMovieof2019
3736,The Ugly Truth-2009-07-24,#77MostDiscussedMovieof2009 
3737,The Ugly Truth-2009-07-24, #95MostSharedMovieof2009
3738,The Unborn-2009-01-09,#56MostSharedMovieof2009
3739,The Upside-2019-01-11,#51MostSharedMovieof2019
3740,The Velvet Underground-2021-10-15,#20BestMovieof2021
3741,The Village-2004-07-30,#23MostDiscussedMovieof2004 
3742,The Village-2004-07-30, #45MostSharedMovieof2004
3743,The Virgin Suicides-2000-04-21,#42BestMovieof2000 
3744,The Virgin Suicides-2000-04-21, #52MostDiscussedMovieof2000 
3745,The Virgin Suicides-2000-04-21, #31MostSharedMovieof2000
3746,The Visit-2015-09-11,#38MostDiscussedMovieof2015 
3747,The Visit-2015-09-11, #35MostSharedMovieof2015
3748,The Visitor-2008-04-11,#45BestMovieof2008
3749,The Vow-2012-02-10,#70MostSharedMovieof2012
3750,The Walk-2015-09-30,#74MostDiscussedMovieof2015 
3751,The Walk-2015-09-30, #5MostSharedMovieof2015
3752,The Walker-2007-12-07,#83MostSharedMovieof2007
3753,The War Tapes-2006-06-02,#50BestMovieof2006
3754,The Watch-2012-07-27,#75MostDiscussedMovieof2012
3755,The Watcher-2000-09-08,#97MostSharedMovieof2000
3756,The Way-2011-10-07,#67MostSharedMovieof2011
3757,The Way Back-2020-03-06,#64MostDiscussedMovieof2020
3758,The Way of the Gun-2000-09-08,#90MostDiscussedMovieof2000
3759,The Weather Man-2005-10-28,#70MostDiscussedMovieof2005 
3760,The Weather Man-2005-10-28, #92MostSharedMovieof2005
3761,The Wedding Date-2005-02-04,#91MostSharedMovieof2005
3762,The Whole Nine Yards-2000-02-18,#46MostDiscussedMovieof2000 
3763,The Whole Nine Yards-2000-02-18, #89MostSharedMovieof2000
3764,The Wicker Man-2006-09-01,#70MostDiscussedMovieof2006 
3765,The Wicker Man-2006-09-01, #80MostSharedMovieof2006
3766,The Wild Parrots of Telegraph Hill-2005-02-11,#35BestMovieof2005
3767,The Wind Will Carry Us-2000-07-28,#6BestMovieof2000
3768,The Witch-2016-02-19,#34BestMovieof2016 
3769,The Witch-2016-02-19, #14MostDiscussedMovieof2016 
3770,The Witch-2016-02-19, #21MostSharedMovieof2016
3771,The Witness-2016-06-03,#71BestMovieof2016
3772,The Wolf of Wall Street-2013-12-25,#99BestMovieof2013 
3773,The Wolf of Wall Street-2013-12-25, #6MostDiscussedMovieof2013 
3774,The Wolf of Wall Street-2013-12-25, #19MostSharedMovieof2013
3775,The Wolfman-2010-02-12,#73MostDiscussedMovieof2010 
